sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv,subset
00151_0002_sad_0002_001075,0002,sad,happy,False,0.0,1.0,True,skip_identical,1,I don't think it has to be of a special quality.,I don't think it has to be of a special quality.,Voxtral_CN
00152_0002_sad_0002_001332,0002,sad,happy,True,0.18181818181818182,0.9477460384368896,True,0,0,"Some people are riding boats, some people are doing flower arrangement.","Some people are riding boats, some people are doing flower shower activities.",Voxtral_CN
00153_0002_sad_0002_001169,0002,sad,happy,True,0.8571428571428571,0.4250989556312561,False,0,0,But I want to leave on Monday.,I'm looking forward to Friday.,Voxtral_CN
00154_0002_sad_0002_001371,0002,sad,happy,True,1.0,0.3356650471687317,False,0,0,I don't like it. You're making me dizzy.,你把我给我圍住了,Voxtral_CN
00155_0002_sad_0002_001220,0002,sad,happy,True,0.2857142857142857,0.5915201902389526,False,0,0,So you have time to play hockey.,So you have time to play football now.,Voxtral_CN
00156_0002_sad_0002_001120,0002,sad,happy,True,1.0,0.980823278427124,True,1,1,心动不如行动。我不太擅长卖弄。,心动了不如行动了。我不太擅长卖弄。,Voxtral_CN
00157_0002_sad_0002_001311,0002,sad,happy,True,1.125,0.42048466205596924,False,0,0,This doesn't look like a fair market competition.,This really feels like a market day because of the Super Bowl.,Voxtral_CN
00158_0002_sad_0002_001141,0002,sad,happy,True,0.0,1.0,True,skip_identical,1,"If you need help, please let me know.","If you need help, please let me know.",Voxtral_CN
00159_0002_sad_0002_001148,0002,sad,happy,True,1.0,0.10349830985069275,False,0,0,I'll just be a landlord or something.,"like, poking, teasing, and so on.",Voxtral_CN
00160_0002_sad_0002_001171,0002,sad,happy,True,0.625,0.7031935453414917,False,1,1,Then you are far away from the city.,Then you're a long way from the district.,Voxtral_CN
00161_0002_sad_0002_001237,0002,sad,happy,True,0.14285714285714285,0.9792313575744629,True,1,1,Let's throw a surprise party for him.,Let's have a surprise party for him.,Voxtral_CN
00162_0002_sad_0002_001159,0002,sad,happy,True,0.75,0.3492315113544464,False,0,0,I'm actually quite hungry.,I actually quite like it.,Voxtral_CN
00163_0002_sad_0002_001369,0002,sad,happy,True,0.7777777777777778,0.9763460755348206,True,1,1,There is a full automatic washing machine at home.,"At home, there is a fully automatic washing machine.",Voxtral_CN
00164_0002_sad_0002_001356,0002,sad,happy,True,0.625,0.6464866399765015,False,0,0,I am an engineer at a greenhouse farm.,I am a farmer in a sunflower field.,Voxtral_CN
00165_0002_sad_0002_001251,0002,sad,happy,True,0.2,0.8468230962753296,True,1,1,just a lot of pictures.,It's a lot of pictures.,Voxtral_CN
00166_0002_sad_0002_001295,0002,sad,happy,True,2.0,0.8314746022224426,True,1,1,Giannis suddenly excitedly shouted.,Giannis suddenly became very happy and started to talk loudly.,Voxtral_CN
00167_0002_sad_0002_001223,0002,sad,happy,True,1.0,0.6287397146224976,False,0,0,一套古诗词，她真的很珍贵。,一道骨子里的真气，他真的很珍贵。,Voxtral_CN
00168_0002_sad_0002_001368,0002,sad,happy,True,1.0,0.7844594120979309,False,0,0,"Hi, Dina. I think I asked the wrong person.",下午好，迪娜。我想我问错了人。,Voxtral_CN
00169_0002_sad_0002_001372,0002,sad,happy,True,0.625,0.6849033832550049,False,0,0,"Waiting for your orders, anytime you need me.","Waiting for your command, anytime you want me to laugh.",Voxtral_CN
00170_0002_sad_0002_001331,0002,sad,happy,True,0.4166666666666667,0.8912808895111084,True,0,0,"Good night, big mama, the whole sky is full of little stars.","Hello, Mom. The whole sky is full of little stars.",Voxtral_CN
00171_0002_sad_0002_001064,0002,sad,happy,True,0.2222222222222222,0.9805461168289185,True,1,1,"Whoever you are, I am happy to help you.","Whoever you are, I'm happy to help you.",Voxtral_CN
00172_0002_sad_0002_001076,0002,sad,happy,True,1.25,0.21069493889808655,False,0,0,"Yes, he is very cunning, often deceiving others.","Yes, it's very agile, and we often ride it to see people.",Voxtral_CN
00173_0002_sad_0002_001242,0002,sad,happy,True,0.16666666666666666,0.95311439037323,True,1,1,"If I run far away, I won't be able to come back.","If I run far, I won't be able to come back.",Voxtral_CN
00174_0002_sad_0002_001390,0002,sad,happy,True,10.0,0.9215381741523743,True,1,1,每天晚上和你呼吁晚安，真幸福。,"Every night, I say good night to you. How happy!",Voxtral_CN
00175_0002_surprise_0002_001428,0002,surprise,happy,True,0.6666666666666666,0.9794516563415527,True,1,1,"Right, it's the door. Two other people asked him.","That's right, it's a door. The other two people asked him,",Voxtral_CN
00176_0002_surprise_0002_001529,0002,surprise,happy,True,0.0,1.0,True,skip_identical,1,"To others there is none, but to me there is.","To others there is none, but to me there is.",Voxtral_CN
00177_0002_surprise_0002_001645,0002,surprise,happy,True,0.2857142857142857,0.944992184638977,True,1,1,Giannis suddenly got excited and started shouting.,Giannis suddenly got excited and started talking loudly.,Voxtral_CN
00178_0002_surprise_0002_001692,0002,surprise,happy,True,0.5555555555555556,0.6912921071052551,False,0,0,One day I might have to talk to her.,"One day, I might even kiss her.",Voxtral_CN
00179_0002_surprise_0002_001639,0002,surprise,happy,True,0.2,0.9733750820159912,True,1,1,"Food is also very delicious, not to mention the price.","The food is also very delicious, not to mention the price.",Voxtral_CN
00180_0002_surprise_0002_001452,0002,surprise,happy,True,0.0,1.0000001192092896,True,skip_identical,1,You shouldn't be afraid to start a new relationship.,You shouldn't be afraid to start a new relationship.,Voxtral_CN
00181_0002_surprise_0002_001457,0002,surprise,happy,True,0.6,0.8059380650520325,True,0,0,Dancing is so hard! I'm still learning the basic moves.,Dancing is fun! I'm also learning gymnastics.,Voxtral_CN
00182_0002_surprise_0002_001693,0002,surprise,happy,True,0.2857142857142857,0.917494535446167,True,0,0,"Sit down, I watched the screen display.",Sit up straight. I watched the screen display.,Voxtral_CN
00183_0002_surprise_0002_001555,0002,surprise,happy,True,0.0,1.0,True,skip_identical,1,I just want to relax myself.,I just want to relax myself.,Voxtral_CN
00184_0002_surprise_0002_001601,0002,surprise,happy,True,0.5,0.8664514422416687,True,1,1,A lot of pictures.,That's a lot of pictures.,Voxtral_CN
00185_0002_surprise_0002_001687,0002,surprise,happy,True,0.36363636363636365,0.8664162755012512,True,1,1,I like to listen so much that I keep repeating it.,I like to listen so much that I keep listening over and over.,Voxtral_CN
00186_0002_surprise_0002_001610,0002,surprise,happy,True,0.5,0.9739018678665161,True,0,0,"Not so bad, he has some songs I quite like.","Not bad, he has a lot of songs I like.",Voxtral_CN
00187_0002_surprise_0002_001573,0002,surprise,happy,True,0.7777777777777778,0.4411197900772095,False,1,1,"A set of calligraphy brushes, they are really precious.",It's really precious.,Voxtral_CN
00188_0002_surprise_0002_001620,0002,surprise,happy,True,0.7,0.584700345993042,False,0,0,"So you have to keep going, the longer the better.","So you must persevere, time will get better and better.",Voxtral_CN
00189_0002_surprise_0002_001611,0002,surprise,happy,True,1.25,0.45364105701446533,False,0,0,I'm tired of flowers.,My garden is really blooming.,Voxtral_CN
00190_0002_surprise_0002_001702,0002,surprise,happy,True,0.6363636363636364,0.39585626125335693,False,0,0,I hope you can think of some good ideas with me.,I hope you can go out with me to take photos.,Voxtral_CN
00191_0002_surprise_0002_001590,0002,surprise,happy,True,1.2,0.5785143375396729,False,0,0,It's 4:36 PM in Shanghai.,San Francisco is now 4:36 PM.,Voxtral_CN
00192_0002_surprise_0002_001670,0002,surprise,happy,True,0.7777777777777778,0.1365012228488922,False,0,0,I can't find the ad you want to block.,I didn't find the annoying frog you wanted to get rid of.,Voxtral_CN
00193_0002_surprise_0002_001568,0002,surprise,happy,True,0.25,0.9712121486663818,True,1,1,You have to answer me first. Who do you like the most?,"You have to tell me first, who do you like the most?",Voxtral_CN
00194_0002_surprise_0002_001673,0002,surprise,happy,True,1.5,0.11935410648584366,False,0,0,But plum blossoms are often overlooked.,I'm often watched by many people in Mei Hua.,Voxtral_CN
00195_0002_surprise_0002_001571,0002,surprise,happy,True,9.0,0.7830495238304138,False,0,0,你这小鬼，很不幸，很少！,You little rascal! You're so unlucky! Come and try!,Voxtral_CN
00196_0002_surprise_0002_001514,0002,surprise,happy,True,0.875,0.7644575834274292,False,1,1,I am too. I am a bit thirsty.,I'm thirsty too. I want to take a sip.,Voxtral_CN
00197_0002_surprise_0002_001729,0002,surprise,happy,True,0.7777777777777778,0.9739177823066711,True,1,1,But sometimes summer is more charming than other seasons.,But there are times in the summer that are more charming than other seasons.,Voxtral_CN
00198_0002_surprise_0002_001402,0002,surprise,happy,True,0.9375,0.24381248652935028,False,0,0,"An English philosopher once said, ""I do not feel obliged to believe that the same God who has endowed us with sense, reason, and intellect has intended us to forgo their use.""","A physicist once said, ""If you drop a banana peel and an apple, the banana peel will hit the ground first.""",Voxtral_CN
00199_0002_surprise_0002_001722,0002,surprise,happy,True,0.9,0.2716594934463501,False,0,0,"At your command, I am always ready to serve you.","Waiting for your order, I can laugh anytime!",Voxtral_CN
00000_0003_angry_0003_000507,0003,angry,happy,True,0.8571428571428571,0.22712768614292145,False,0,0,You know sometimes people can be unreasonable.,You know sometimes I get really excited about awards.,Voxtral_CN
00001_0003_angry_0003_000521,0003,angry,happy,True,1.2222222222222223,0.2126626819372177,False,0,0,"I'm a small monkey, I have very little faith.",I was very close to the country when I was young.,Voxtral_CN
00002_0003_angry_0003_000607,0003,angry,happy,True,0.375,0.9630902409553528,True,1,1,This is the fourth day of my trip.,This is my fourth day of travel.,Voxtral_CN
00003_0003_angry_0003_000413,0003,angry,happy,True,0.875,0.21145190298557281,False,0,0,You know I'm really trying to quit drinking.,You know I worked hard to bring you this dial.,Voxtral_CN
00004_0003_angry_0003_000486,0003,angry,happy,True,0.4,0.9620059728622437,True,1,1,I like almost all sports.,I like almost all kinds of sports.,Voxtral_CN
00005_0003_angry_0003_000664,0003,angry,happy,True,0.5,0.7110027074813843,False,1,1,Now everyone in the town is asking me for money.,Now everyone in the village is coming to me to borrow money.,Voxtral_CN
00006_0003_angry_0003_000631,0003,angry,happy,True,0.1,0.964205801486969,True,0,0,"Good night, Momo. The whole sky is full of stars.","Good night, Mommy. The whole sky is full of stars.",Voxtral_CN
00007_0003_angry_0003_000622,0003,angry,happy,True,0.9166666666666666,0.35463446378707886,False,0,0,Who is the person who has the most changes in the weather?,Shall we have a look at the many changes?,Voxtral_CN
00008_0003_angry_0003_000630,0003,angry,happy,True,0.6666666666666666,0.6395586133003235,False,0,0,Definitely can't go to the center of the river.,"Definitely can't go, live in the moment.",Voxtral_CN
00009_0003_angry_0003_000534,0003,angry,happy,True,1.0,0.8378828167915344,True,0,0,2016年10月5日星期六,2016年10月5日、276,Voxtral_CN
00010_0003_angry_0003_000640,0003,angry,happy,True,1.0,0.17357799410820007,False,0,0,There are records of gossip.,How to draw a record!,Voxtral_CN
00011_0003_angry_0003_000379,0003,angry,happy,True,1.0,0.9382553696632385,True,1,1,"Very cute, just like you.",很可爱，就像你一样。,Voxtral_CN
00012_0003_angry_0003_000654,0003,angry,happy,True,0.16666666666666666,0.6711390018463135,False,1,1,I just got back from Ingerland.,I just got back from England.,Voxtral_CN
00013_0003_angry_0003_000488,0003,angry,happy,True,1.0,0.5470824241638184,False,0,0,I can't control him.,I can't control myself and it's delicious.,Voxtral_CN
00014_0003_angry_0003_000435,0003,angry,happy,True,1.0,0.11261923611164093,False,0,0,"Yeah, I always worry about his health.","Yeah, when it's sunny, I always feel happy.",Voxtral_CN
00015_0003_angry_0003_000598,0003,angry,happy,True,0.9,0.04102383553981781,False,0,0,"I don't really care about this store, it's not famous.",Gossip Girl is praising this movie 6 stars.,Voxtral_CN
00016_0003_angry_0003_000398,0003,angry,happy,True,1.0,0.48980778455734253,False,0,0,"It's not too early, I came to ask for an order.","Can't wait, I'm here, please guide me.",Voxtral_CN
00017_0003_angry_0003_000481,0003,angry,happy,True,1.5,0.28177618980407715,False,0,0,He rides his bicycle to school every day.,"He's really cute, he always tells me how much he loves me.",Voxtral_CN
00018_0003_angry_0003_000396,0003,angry,happy,True,0.0,0.9999999403953552,True,skip_identical,1,We can drive in a line.,We can drive in a line.,Voxtral_CN
00019_0003_angry_0003_000655,0003,angry,happy,True,0.875,0.6429018378257751,False,1,1,"I support you, he needs to be reworked.","I support you, I think it's a must to remake it.",Voxtral_CN
00020_0003_angry_0003_000676,0003,angry,happy,True,1.0,0.9096748232841492,True,1,1,"So many jokes, a day can't be finished.","So many jokes, I can't finish them all in a day.",Voxtral_CN
00021_0003_angry_0003_000459,0003,angry,happy,True,0.75,0.22025664150714874,False,0,0,I'm quite hungry today.,It's quite happy.,Voxtral_CN
00022_0003_angry_0003_000647,0003,angry,happy,True,0.4,0.9952581524848938,True,skip_high_sim,1,"Three, two sons, one daughter.","Three, two sons and one daughter.",Voxtral_CN
00023_0003_angry_0003_000627,0003,angry,happy,True,0.3333333333333333,0.16124631464481354,False,0,0,"Yes, I will never drink it.","Yes, I will never forget her.",Voxtral_CN
00024_0003_angry_0003_000586,0003,angry,happy,True,0.7272727272727273,0.3726623058319092,False,0,0,"I don't need taste buds, so I don't have a tongue.","I don't need to slow down, so no more first time.",Voxtral_CN
00025_0003_neutral_0003_000240,0003,neutral,happy,True,1.0,0.39921510219573975,False,0,0,About an hour.,八约一钉石头,Voxtral_CN
00026_0003_neutral_0003_000142,0003,neutral,happy,True,0.8571428571428571,0.8163630962371826,True,1,1,"Yeah, I'm still a young, inexperienced reporter.","Yeah, I'm still a young reporter who's just getting started.",Voxtral_CN
00027_0003_neutral_0003_000167,0003,neutral,happy,True,1.0,0.8610960245132446,True,0,0,"Too cool, I want to exchange some yen.",太妙了，我想花一些日元。,Voxtral_CN
00028_0003_neutral_0003_000051,0003,neutral,happy,True,0.8888888888888888,0.6608840227127075,False,0,0,"No problem, maybe his wife will leak the secret.","Don't worry, maybe her boyfriend will smile and tell a secret.",Voxtral_CN
00029_0003_neutral_0003_000087,0003,neutral,happy,True,1.4285714285714286,0.42470356822013855,False,0,0,It's nothing but it's a bit boring.,It's not a big deal if you don't want to go.,Voxtral_CN
